h3id,population_fraction
862b1178fffffff,205.9396229332538
862b11797ffffff,51.11427055282512
862b1179fffffff,88.61902915664805
862b117a7ffffff,51.12979645420438
862b117afffffff,53.03477632255064
862b117b7ffffff,51.19858085386893
862b11c97ffffff,74.28468843648854
862b11c9fffffff,18.80522157714946
862b12207ffffff,0.661331220213368
862b1220fffffff,11.113940084208698
862b12227ffffff,4.785405448666685
862b1222fffffff,14.034254513405742
862b12247ffffff,13.950952237600708
862b1224fffffff,13.909152991423845
862b12257ffffff,13.968426114591999
862b1225fffffff,13.926570344174714
862b12267ffffff,13.975337312733863
862b1226fffffff,13.933432974580485
862b12277ffffff,13.992913620434024
862b122c7ffffff,1.6969452664792375
862b122cfffffff,12.234396084552799
862b122e7ffffff,6.248582598026701
862b122efffffff,13.94394218434845
862b12307ffffff,0.05383203641364672
862b1230fffffff,9.818117284881396
862b12327ffffff,3.388618487074595
862b1232fffffff,13.7525428016732
862b12347ffffff,14.041898073839445
862b1234fffffff,13.999725248634466
862b12357ffffff,14.059634998561428
862b1235fffffff,14.017404381122788
862b12367ffffff,14.06639437372319
862b1236fffffff,14.024115722320206
862b12377ffffff,14.084235046894586
862b12a07ffffff,14.2255891944671
862b12a0fffffff,14.18265871665109
862b12a17ffffff,14.24386406870864
862b12a1fffffff,14.20087318508329
862b12a27ffffff,14.250306617077708
862b12a2fffffff,14.207268843500897
862b12a37ffffff,14.268687921661286
862b12a47ffffff,14.12169646437654
862b12a4fffffff,14.079160164304039
862b12a57ffffff,14.139895637028784
862b12a5fffffff,14.097299109924718
862b12a67ffffff,12.406877469516001
862b12a6fffffff,14.103452867065984
862b12a77ffffff,14.164399075938276
862b12a8fffffff,8.377066379941304
862b12aa7ffffff,2.132008113139207
862b12aafffffff,12.877279266118494
862b12ac7ffffff,14.133442847257012
862b12acfffffff,14.090892953871455
862b12ad7ffffff,14.15144675204601
862b12adfffffff,14.108837772737047
862b12ae7ffffff,14.158049939553523
862b12aefffffff,14.115393485309045
862b12af7ffffff,14.176158925960378
862b12b07ffffff,1.6637154787379995
862b12b0fffffff,8.651923225037974
862b12b17ffffff,1.8453220672319393
862b12b1fffffff,14.223039164800149
862b12b57ffffff,4.7875440377409095
862b12b5fffffff,3.526343886537051
862b12b8fffffff,6.9022141104186145
862b12bafffffff,11.226084862285843
862b13007ffffff,2.0445290727204095
862b1300fffffff,2.0384339449444564
862b13017ffffff,2.0471448801739305
862b1301fffffff,2.041041185895666
862b13027ffffff,2.0480170501253365
862b1302fffffff,2.041907057183626
862b13037ffffff,2.0740844869544874
862b13047ffffff,2.0297573731777834
862b1304fffffff,2.0237174500081188
862b13057ffffff,2.032362207459373
862b1305fffffff,2.02631374442149
862b13067ffffff,7.3510076092065235
862b1306fffffff,11.195050058167206
862b13077ffffff,2.035820537008181
862b13087ffffff,2.046236920157357
862b1308fffffff,2.040139708006518
862b13097ffffff,2.048825289936958
862b1309fffffff,2.0427196695961687
862b130a7ffffff,2.0497544175068176
862b130afffffff,2.043642198210456
862b130b7ffffff,2.3709268764323497
862b130c7ffffff,2.0314880152715236
862b130cfffffff,2.025445820046907
862b130d7ffffff,2.0340658698409584
862b130dfffffff,2.0280152900850568
862b130e7ffffff,2.034960915553435
862b130efffffff,2.0289039531409423
862b130f7ffffff,2.037553436184804
862b13107ffffff,13.727049923573148
862b1310fffffff,4.499122758009526
862b13117ffffff,13.744757421700076
862b1311fffffff,9.481263625997435
862b13127ffffff,13.75041906314038
862b1312fffffff,13.527410571161594
862b13137ffffff,13.768226866897825
862b13147ffffff,13.369876933487397
862b1314fffffff,14.437566739439138
862b13157ffffff,2.3694240718795747
862b1315fffffff,3.673707783328516
862b13167ffffff,13.65061049352906
862b1316fffffff,13.609867324432175
862b13177ffffff,12.19657539179323
862b13187ffffff,13.738853960190292
862b1318fffffff,5.521709549494347
862b13197ffffff,13.756377161034747
862b1319fffffff,10.451627984684453
862b131a7ffffff,13.762423090598169
862b131afffffff,13.48050910761101
862b131b7ffffff,13.780046509160686
862b13207ffffff,2.002350345470621
862b1320fffffff,1.9964165425390994
862b13217ffffff,2.0049068883856247
862b1321fffffff,1.9989647511443962
862b13227ffffff,3.411644312591
862b1322fffffff,6.287265266659129
862b13237ffffff,2.008306854543075
862b13247ffffff,12.887696771167729
862b1324fffffff,16.404351391151465
862b13257ffffff,1.9905053342292296
862b1325fffffff,1.9846166097257674
862b13267ffffff,22.68934316846866
862b1326fffffff,22.622180052617114
862b13277ffffff,9.481255956079668
862b13287ffffff,2.004043269144885
862b1328fffffff,1.9981072732209217
862b13297ffffff,2.006573460218968
862b1329fffffff,2.000629280927065
862b132a7ffffff,2.0074574452134466
862b132afffffff,2.001507013054039
862b132b7ffffff,2.0100019564654428
862b132c7ffffff,1.9896740159033766
862b132cfffffff,1.983791229368032
862b132d7ffffff,1.992193857424777
862b132dfffffff,1.9863029111859982
862b132e7ffffff,1.9930452410729627
862b132efffffff,1.9871482472024973
862b132f7ffffff,1.995579240324615
862b13307ffffff,18.183741902198637
862b1330fffffff,21.35676014205577
862b13317ffffff,2.0177006525532004
862b1331fffffff,2.0443093561370547
862b13327ffffff,22.9993152998257
862b1332fffffff,22.930953774415165
862b13337ffffff,14.72406403647869
862b13347ffffff,22.795013710527524
862b1334fffffff,22.72743260121309
862b13357ffffff,22.759140274435335
862b1335fffffff,22.756762981024632
862b13367ffffff,22.833263198065186
862b1336fffffff,22.76552072400751
862b13377ffffff,22.86285367447887
862b13387ffffff,2.016859491773543
862b1338fffffff,2.010871764468436
862b13397ffffff,2.019426735820254
862b1339fffffff,2.0134306486242353
862b133a7ffffff,2.0202884407215995
862b133afffffff,2.0142861819806233
862b133b7ffffff,2.022870183393238
862b13407ffffff,13.760754677003655
862b1340fffffff,7.1538818428378
862b13417ffffff,13.777903768127462
862b1341fffffff,11.808909871247344
862b13427ffffff,13.784720005074062
862b1342fffffff,13.74356126347143
862b13437ffffff,13.801969081696779
862b13447ffffff,2.0478604160466314
862b1344fffffff,2.041761577397931
862b13457ffffff,2.050421077726977
862b1345fffffff,2.0443139905992815
862b13467ffffff,2.0514072456764656
862b1346fffffff,2.045293259462047
862b13477ffffff,2.918573809365424
862b13487ffffff,13.77084667611652
862b1348fffffff,10.388227702409615
862b13497ffffff,13.78780602994361
862b1349fffffff,12.99022697451585
862b134a7ffffff,13.795008119868085
862b134afffffff,13.753842047517509
862b134b7ffffff,13.812067314818844
862b134c7ffffff,4.731570670976506
862b134cfffffff,3.9058443798431757
862b134d7ffffff,6.850938529578864
862b134dfffffff,6.8305449809113625
862b134e7ffffff,2.052975182817436
862b134efffffff,2.0468598903487276
862b134f7ffffff,6.48236639670387
862b13507ffffff,13.850109239950266
862b1350fffffff,13.808688231940422
862b13517ffffff,13.867515072546553
862b1351fffffff,13.82603767677621
862b13527ffffff,13.874183455822424
862b1352fffffff,13.832659044009448
862b13537ffffff,13.89169055311247
862b13547ffffff,13.750089678213605
862b1354fffffff,6.418470001827907
862b13557ffffff,13.767426730990625
862b1355fffffff,11.25203293355696
862b13567ffffff,13.773857553361587
862b1356fffffff,13.728064431728948
862b13577ffffff,13.791294717150388
862b13587ffffff,13.860602670796657
862b1358fffffff,13.8191735416833
862b13597ffffff,13.877817376035628
862b1359fffffff,13.836332965449262
862b135a7ffffff,13.884876117806469
862b135afffffff,13.843342630321082
862b135b7ffffff,13.902191951356382
862b13607ffffff,2.0201183534741056
862b1360fffffff,2.014127050348696
862b13617ffffff,2.022631742084873
862b1361fffffff,2.0166323880389845
862b13627ffffff,2.023604729375807
862b1362fffffff,2.0175986208153547
862b13637ffffff,2.026132585446478
862b13647ffffff,2.005654985082106
862b1364fffffff,1.9997172338061966
862b13657ffffff,2.008158563524798
862b1365fffffff,2.002212781167455
862b13667ffffff,2.0090975270105114
862b1366fffffff,2.0031452045376166
862b13677ffffff,2.0116154101861827
862b13687ffffff,4.967220633669381
862b1368fffffff,4.145723341685521
862b13697ffffff,6.758047427073495
862b1369fffffff,6.738013718699904
862b136a7ffffff,2.025138726761819
862b136afffffff,2.019131363738312
862b136b7ffffff,5.783167609681411
862b136c7ffffff,2.0071851564081484
862b136cfffffff,2.0012460885911847
862b136d7ffffff,3.3216542568201555
862b136dfffffff,2.571962960451962
862b136e7ffffff,2.010655880768905
862b136efffffff,2.0047021083005334
862b136f7ffffff,2.0131468776561015
862b13707ffffff,2.0331354875701404
862b1370fffffff,2.0270914708779277
862b13717ffffff,2.0356860934713588
862b1371fffffff,2.029633848982802
862b13727ffffff,2.036637455805721
862b1372fffffff,2.0305785328390646
862b13737ffffff,2.039202712050949
862b13747ffffff,2.0185301001334826
862b1374fffffff,2.012540362581449
862b13757ffffff,2.0210705475615867
862b1375fffffff,2.015072603930638
862b13767ffffff,2.021987853895904
862b1376fffffff,2.0159834471554223
862b13777ffffff,2.024542785704158
862b13787ffffff,2.0346994419332742
862b1378fffffff,2.028654055584255
862b13797ffffff,2.5167149693913187
862b1379fffffff,2.04647040422941
862b137a7ffffff,2.0382302896735767
862b137afffffff,2.0321698595218383
862b137b7ffffff,2.0407680152429926
862b13807ffffff,121.53758745812034
862b1380fffffff,124.37220138713516
862b13817ffffff,16.5378857516501
862b1381fffffff,27.177082624657523
862b13827ffffff,99.0983155523278
862b1382fffffff,120.08126842320591
862b13837ffffff,107.56826936854799
862b13847ffffff,123.83654056029474
862b1384fffffff,115.81871879293358
862b13857ffffff,123.9998609911293
862b1385fffffff,85.54566295792443
862b13867ffffff,121.41678755306157
862b1386fffffff,112.13131330827483
862b13877ffffff,124.20833201209209
862b13887ffffff,13.815165665480944
862b1388fffffff,13.773787911366412
862b13897ffffff,13.833133791241611
862b1389fffffff,13.791696388070793
862b138a7ffffff,13.838634377471337
862b138afffffff,13.797156148497152
862b138b7ffffff,13.856704062143388
862b138c7ffffff,13.714680087975585
862b138cfffffff,13.673680656657949
862b138d7ffffff,13.732569996147731
862b138dfffffff,13.691511121330096
862b138e7ffffff,42.2783094058062
862b138efffffff,58.93058567441048
862b138f7ffffff,13.75583831948939
862b13907ffffff,57.98847632371146
862b1390fffffff,57.81431866949436
862b13917ffffff,58.06536233585961
862b1391fffffff,72.4315824550755
862b13927ffffff,113.16301107680022
862b1392fffffff,180.4175975643722
862b13937ffffff,58.163312990592885
862b13947ffffff,296.70527860885534
862b1394fffffff,316.8454536281354
862b13957ffffff,69.5935007896131
862b1395fffffff,124.41678478858677
862b13967ffffff,356.2441863921816
862b1396fffffff,384.53573760652085
862b13977ffffff,225.9711249694464
862b13987ffffff,13.903842721525596
862b1398fffffff,13.862102200512936
862b13997ffffff,13.922075271137045
862b1399fffffff,13.880273814062008
862b139a7ffffff,39.27238595525286
862b139afffffff,45.87169715957565
862b139b7ffffff,13.945745832872367
862b13a07ffffff,36.98885957193015
862b13a0fffffff,41.23799998784633
862b13a17ffffff,23.506437390974433
862b13a1fffffff,23.04667307719904
862b13a27ffffff,51.23322701848254
862b13a2fffffff,51.08053522547084
862b13a37ffffff,45.159649726939755
862b13a47ffffff,113.74186233784167
862b13a4fffffff,130.99948463457307
862b13a57ffffff,69.38697547478232
862b13a5fffffff,123.73884525699604
862b13a67ffffff,57.434308711218264
862b13a6fffffff,131.2168436017274
862b13a77ffffff,50.9284297665971
862b13a87ffffff,23.106843477800297
862b13a8fffffff,23.03805425868484
862b13a97ffffff,23.136827826221754
862b13a9fffffff,23.06793954843035
862b13aa7ffffff,20.53178158319767
862b13aafffffff,23.076791662207597
